ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1773327236949,sta2,200,8.845,02:00:00:00:02:00,-64.0
1773327237090,sta2,200,8.001,02:00:00:00:02:00,-64.0
1773327237230,sta2,200,11.122,02:00:00:00:02:00,-64.0
1773327237375,sta2,200,8.1,02:00:00:00:02:00,-64.0
1773327237517,sta2,200,7.637,02:00:00:00:02:00,-64.0
1773327237655,sta2,200,7.273,02:00:00:00:02:00,-64.0
1773327237795,sta2,200,6.339,02:00:00:00:02:00,-64.0
1773327237935,sta2,200,8.899,02:00:00:00:02:00,-64.0
1773327238075,sta2,200,7.662,02:00:00:00:02:00,-64.0
1773327238218,sta2,200,7.549,02:00:00:00:02:00,-64.0
1773327238358,sta2,200,6.331,02:00:00:00:02:00,-64.0
1773327238498,sta2,200,6.133,02:00:00:00:02:00,-64.0
1773327238636,sta2,200,10.126,02:00:00:00:02:00,-64.0
1773327238779,sta2,200,8.095,02:00:00:00:02:00,-64.0
1773327238921,sta2,200,10.761,02:00:00:00:02:00,-64.0
1773327239062,sta2,200,5.338,02:00:00:00:02:00,-64.0
1773327239201,sta2,200,8.548,02:00:00:00:02:00,-64.0
1773327239342,sta2,200,6.521,02:00:00:00:02:00,-64.0
1773327239480,sta2,200,8.268,02:00:00:00:02:00,-64.0
1773327239623,sta2,200,8.152,02:00:00:00:02:00,-64.0
1773327239765,sta2,200,8.563,02:00:00:00:02:00,-64.0
1773327239909,sta2,200,8.969,02:00:00:00:02:00,-64.0
1773327240053,sta2,200,7.219,02:00:00:00:02:00,-64.0
1773327240193,sta2,200,6.464,02:00:00:00:02:00,-64.0
1773327240332,sta2,200,7.993,02:00:00:00:02:00,-64.0
1773327240471,sta2,200,8.262,02:00:00:00:02:00,-64.0
1773327240612,sta2,200,7.748,02:00:00:00:02:00,-64.0
