ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737096232,sta2,200,25.007,ap1,-49.0
1772737096306,sta1,200,23.698,ap1,-49.0
1772737096307,sta2,200,25.106,ap1,-49.0
1772737096379,sta1,200,22.839,ap1,-49.0
1772737096379,sta2,200,21.919,ap1,-49.0
1772737096453,sta1,200,23.131,ap1,-49.0
1772737096454,sta2,200,23.822,ap1,-49.0
1772737096526,sta1,200,22.783,ap1,-49.0
1772737096526,sta2,200,22.378,ap1,-49.0
1772737096600,sta2,200,23.276,ap1,-49.0
1772737096600,sta1,200,24.25,ap1,-49.0
1772737096672,sta2,200,21.711,ap1,-49.0
1772737096672,sta1,200,21.642,ap1,-49.0
1772737096746,sta1,200,23.667,ap1,-49.0
1772737096746,sta2,200,24.144,ap1,-49.0
1772737096818,sta2,200,21.115,ap1,-49.0
1772737096819,sta1,200,22.114,ap1,-49.0
1772737096890,sta2,200,21.896,ap1,-49.0
1772737096891,sta1,200,22.754,ap1,-49.0
1772737096964,sta2,200,23.268,ap1,-49.0
1772737096964,sta1,200,22.173,ap1,-49.0
1772737097038,sta1,200,24.181,ap1,-49.0
1772737097039,sta2,200,25.544,ap1,-49.0
1772737097115,sta2,200,25.2,ap1,-49.0
1772737097115,sta1,200,26.565,ap1,-49.0
1772737097187,sta2,200,21.921,ap1,-49.0
1772737097187,sta1,200,22.124,ap1,-49.0
1772737097260,sta2,200,22.574,ap1,-49.0
1772737097261,sta1,200,23.408,ap1,-49.0
1772737097334,sta2,200,23.92,ap1,-49.0
1772737097335,sta1,200,23.267,ap1,-49.0
1772737097409,sta1,200,23.875,ap1,-49.0
1772737097409,sta2,200,24.578,ap1,-49.0
1772737097482,sta2,200,22.391,ap1,-49.0
1772737097482,sta1,200,22.825,ap1,-49.0
1772737097554,sta2,200,21.872,ap1,-49.0
1772737097555,sta1,200,22.233,ap1,-49.0
1772737097626,sta1,200,21.407,ap1,-49.0
1772737097627,sta2,200,22.628,ap1,-49.0
1772737097703,sta2,200,25.724,ap1,-49.0
1772737097703,sta1,200,26.459,ap1,-49.0
1772737097777,sta2,200,23.98,ap1,-49.0
1772737097778,sta1,200,24.202,ap1,-49.0
1772737097852,sta2,200,23.847,ap1,-49.0
1772737097852,sta1,200,23.968,ap1,-49.0
1772737097926,sta1,200,23.497,ap1,-49.0
1772737097926,sta2,200,24.357,ap1,-49.0
1772737098000,sta1,200,24.151,ap1,-49.0
1772737098001,sta2,200,24.814,ap1,-49.0
1772737098073,sta1,200,22.377,ap1,-49.0
1772737098074,sta2,200,22.396,ap1,-49.0
1772737098147,sta2,200,22.445,ap1,-49.0
1772737098147,sta1,200,23.423,ap1,-49.0
1772737098221,sta1,200,23.624,ap1,-49.0
1772737098221,sta2,200,24.191,ap1,-49.0
1772737098296,sta1,200,24.747,ap1,-49.0
1772737098296,sta2,200,24.848,ap1,-49.0
1772737098369,sta2,200,22.888,ap1,-49.0
1772737098370,sta1,200,24.054,ap1,-49.0
1772737098445,sta1,200,23.783,ap1,-49.0
1772737098445,sta2,200,24.847,ap1,-49.0
1772737098518,sta2,200,22.446,ap1,-49.0
1772737098519,sta1,200,23.532,ap1,-49.0
1772737098592,sta1,200,22.515,ap1,-49.0
1772737098592,sta2,200,24.01,ap1,-49.0
1772737098666,sta2,200,22.917,ap1,-49.0
1772737098667,sta1,200,24.532,ap1,-49.0
1772737098741,sta2,200,24.536,ap1,-49.0
1772737098741,sta1,200,23.639,ap1,-49.0
1772737098816,sta1,200,24.347,ap1,-49.0
1772737098816,sta2,200,24.977,ap1,-49.0
1772737098891,sta2,200,24.851,ap1,-49.0
1772737098893,sta1,200,26.529,ap1,-49.0
1772737098966,sta2,200,23.918,ap1,-49.0
1772737098966,sta1,200,23.349,ap1,-49.0
1772737099041,sta1,200,24.683,ap1,-49.0
1772737099042,sta2,200,25.295,ap1,-49.0
1772737099117,sta2,200,24.266,ap1,-49.0
1772737099117,sta1,200,24.824,ap1,-49.0
1772737099194,sta1,200,26.024,ap1,-49.0
1772737099194,sta2,200,26.407,ap1,-49.0
1772737099272,sta1,200,27.239,ap1,-49.0
1772737099272,sta2,200,27.209,ap1,-49.0
1772737099345,sta1,200,22.704,ap1,-49.0
1772737099346,sta2,200,23.226,ap1,-49.0
1772737099419,sta1,200,23.475,ap1,-49.0
1772737099419,sta2,200,23.237,ap1,-49.0
1772737099493,sta2,200,23.105,ap1,-49.0
1772737099493,sta1,200,23.71,ap1,-49.0
1772737099566,sta2,200,22.804,ap1,-49.0
1772737099566,sta1,200,22.863,ap1,-49.0
1772737099641,sta2,200,24.207,ap1,-49.0
1772737099641,sta1,200,24.128,ap1,-49.0
1772737099716,sta1,200,24.334,ap1,-49.0
1772737099716,sta2,200,24.755,ap1,-49.0
1772737099789,sta1,200,22.154,ap1,-49.0
1772737099789,sta2,200,22.796,ap1,-49.0
1772737099863,sta2,200,23.736,ap1,-49.0
1772737099864,sta1,200,24.742,ap1,-49.0
1772737099939,sta1,200,24.505,ap1,-49.0
1772737099939,sta2,200,25.079,ap1,-49.0
1772737100012,sta1,200,22.919,ap1,-49.0
1772737100013,sta2,200,23.464,ap1,-49.0
1772737100087,sta2,200,24.082,ap1,-49.0
